ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0097517,contractile actin filament bundle,14/1142,70/19869,3.71533599629127e-05,0.000243375380431215,0.000154677500969193,ACTN4/BAG3/TPM3/ACTN1/MYH9/PXN/TPM4/ILK/SEPTIN7/LPP/PDLIM5/PDLIM2/CORO1B/LIMA1,14
CC,GO:0030175,filopodium,18/1142,108/19869,4.15123750800185e-05,0.00026890794079612,0.000170904748867445,SHTN1/MYO1G/INPPL1/AP2A1/ITGB1/RDX/UTRN/ARF6/FMR1/TWF1/TUBB3/IQGAP2/DYNC1H1/CYFIP1/ABI1/ABI2/MYO6/MYO5A,18
CC,GO:0045335,phagocytic vesicle,21/1142,139/19869,4.50703142361679e-05,0.000288747178018526,0.000183513598740672,MYO1C/HGS/SNX3/SRGAP2/GSN/VIM/NCF1/ITGB5/CTSS/CORO1A/KIF5B/SYK/DNM2/ANXA11/ATP6V0D1/TCIRG1/RAB31/NCF4/RAB11B/RAB11FIP1/PIP4P2,21
CC,GO:0045334,clathrin-coated endocytic vesicle,16/1142,90/19869,4.88937785827906e-05,0.000309837749062684,0.000196917735253344,TGOLN2/AP2A1/CD4/APOE/CLTA/CLTB/IGF2R/DNM2/AP2S1/AP2B1/CLTC/PICALM/SCARB2/LDLRAP1/AP2M1/MYO6,16
CC,GO:0031901,early endosome membrane,25/1142,183/19869,5.05444216001744e-05,0.00031685373970862,0.000201376756120672,HGS/STX7/SNX3/DNAJC13/STAM2/ANXA1/RAB5C/RAB5B/ARF6/WASHC5/SNX1/RAB31/EEA1/GRIPAP1/ZFYVE16/MON2/ATP11C/DTX3L/ITCH/TSG101/UBXN6/VTI1B/SNX12/ATP11B/WASHC3,25
CC,GO:0031091,platelet alpha granule,16/1142,91/19869,5.62041971068316e-05,0.000348585605460456,0.000221543979637231,ACTN4/PHACTR2/F13A1/TIMP1/TGFB1/F5/ACTN1/PECAM1/CD109/FERMT3/NHLRC2/SCCPDH/TMX3/TOR4A/VTI1B/MAGED2,16
CC,GO:0005819,spindle,45/1142,426/19869,6.17469537657003e-05,0.000378931305741087,0.000240830224105557,CHMP2A/VPS4B/DCTN3/KIF4A/EML2/NR3C1/RB1/POLB/CLTA/AKT1/MYH9/CAPG/PAFAH1B1/ANXA11/DYNLT3/YPEL5/DYNLT1/CLTC/ATM/TUBB3/DCTN1/SMC1A/NUMA1/MAPRE2/SEPTIN7/MAP1S/MAEA/CLASP1/STAG2/LEMD2/NEK7/STAG1/ARHGEF2/RMDN1/CHAMP1/CEP44/CHMP4B/EML4/TOPORS/SPAST/SMC3/PIN4/ARL2BP/CHMP3/DYNC1LI1,45
CC,GO:0035060,brahma complex,6/1142,14/19869,7.16365490840471e-05,0.000435042792874994,0.000276491943833164,ARID1A/ACTL6A/SMARCA2/SMARCC2/SMARCD2/SMARCD1,6
CC,GO:0030658,transport vesicle membrane,28/1142,222/19869,7.83875221835771e-05,0.000468507672405436,0.000297760586235828,DNM1L/AP1G1/USO1/SEC24D/AP2A1/CLTA/CLTB/ATP2B1/ATP6V1B2/ATP6V1C1/ATP6V1E1/STX17/RAB5B/NCALD/AP1S1/CLTC/AP1B1/STX5/SNTB2/SEC23A/RAB11B/SYPL1/ATP6V1F/SEPTIN8/NRGN/AP1M1/SLC17A5/VTI1B,28
CC,GO:0031902,late endosome membrane,22/1142,155/19869,7.87542914163511e-05,0.000468507672405436,0.000297760586235828,HGS/CHMP2A/VPS4B/ANXA2/ANXA6/CD63/SCARB2/VPS13C/VPS36/MICALL1/PIP4P2/SPPL2A/VPS39/TSG101/OSBPL11/SLC29A3/UBXN6/VPS11/CHMP4B/VPS37B/VTI1B/CHMP3,22
CC,GO:0005875,microtubule associated complex,23/1142,166/19869,7.98909754599753e-05,0.000470469077708743,0.000299007159616282,SHTN1/DCTN3/KIF4A/STAU1/EML2/KIF5B/PAFAH1B1/PXN/DYNLT3/ACTR1A/DYNLT1/KLC1/DCTN2/DCTN1/DYNC1H1/MAP1S/RANBP9/DYNLRB1/KIF13B/KLC4/ACTR10/HDAC6/DYNC1LI1,23
CC,GO:0035577,azurophil granule membrane,12/1142,58/19869,9.34153532977659e-05,0.000544611509725975,0.000346128466955933,TOM1/CPNE3/DNAJC13/SNAP29/PSAP/CD63/PRCP/GLIPR1/RAB5C/MAGT1/VAPA/ATP11B,12
CC,GO:0005802,trans-Golgi network,31/1142,262/19869,0.000111679045446522,0.000644642410844778,0.000409703220397873,RAB29/TGOLN2/AP1G1/GBA1/CLTA/CLTB/IGF2R/RAB6A/GRN/DNM2/RAB13/CORO7/AP1S1/ATP2C1/CLTC/AP1B1/RAB31/RIC1/VPS53/TRAPPC6B/VPS52/ATP11C/COG1/GBF1/ARAP1/TRAPPC9/AP1M1/WDR11/COG4/ATP11B/ARFGEF1,31
CC,GO:0030119,AP-type membrane coat adaptor complex,9/1142,35/19869,0.000120299560919373,0.000687594549176417,0.000437001500966144,AP1G1/AP2A1/AP2S1/AP1S1/AP2B1/AP1B1/AP2M1/VPS39/AP1M1,9
CC,GO:0150034,distal axon,32/1142,278/19869,0.000146357136998432,0.000828409814272678,0.000526496803509944,SHTN1/ARPC5/EXOC3/PRKCB/CBL/CFL1/PAFAH1B1/IQGAP1/DNM2/COPA/ATP6V0D1/BASP1/FMR1/KLC1/EPS8/TUBB3/DCTN2/DPYSL3/PTK2B/AAK1/FKBP15/CYFIP1/ABI1/EXOC6/USP9X/EXOC4/P2RX4/COPG2/NDRG2/EXOC7/MYO5A/TRPV2,32
CC,GO:0000145,exocyst,6/1142,16/19869,0.000172922680873361,0.000969364643742016,0.000616080806350437,EXOC5/EXOC3/EXOC6/EXOC4/EXOC2/EXOC7,6
CC,GO:0035580,specific granule lumen,12/1142,62/19869,0.000183011328532851,0.00101614861461573,0.000645814412466802,CTSD/VCL/NFKB1/CHI3L1/SPTAN1/CYFIP1/ARMC8/CANT1/DOCK2/GGH/ERP44/CTSZ,12
CC,GO:0001772,immunological synapse,10/1142,45/19869,0.000190587141356632,0.00104822927746148,0.000666203314374723,STX7/PRKAR1A/CD37/LGALS3/CD53/ATP2B1/CORO1A/MYH9/PTPRJ/PDCD6IP,10
CC,GO:0005635,nuclear envelope,48/1142,488/19869,0.000202011843499907,0.00110068135290136,0.000699539290821123,MYO1C/SDCBP/CHMP2A/VPS4B/LMNA/S100A6/ANXA4/PARP1/IGF2R/ALOX5AP/LMNB1/MAPK3/NUDT1/TMPO/PAFAH1B1/CBX5/PLA2G4A/PCYT1A/GNAQ/ANXA11/AGFG1/NUTF2/LMNB2/DCTN1/LBR/MVP/TOR1AIP1/NRM/CNEP1R1/LEMD2/LMO7/ATP2A3/IPO9/ERBIN/P2RX4/OSBPL8/TMX4/CHMP4B/TOR4A/VAPA/SENP1/SPAST/SUN2/MYO6/MTMR6/ATP11B/LEMD3/CHMP3,48
CC,GO:0032153,cell division site,13/1142,72/19869,0.000207824955773187,0.00111701088416103,0.00070991754306163,DCTN3/STAMBP/ITGB1/RDX/MYH9/ARF6/SEPTIN7/PKN1/PKN2/MAEA/SEPTIN8/MASTL/LIMA1,13
CC,GO:0032154,cleavage furrow,11/1142,54/19869,0.000210146788480562,0.00111701088416103,0.00070991754306163,DCTN3/STAMBP/ITGB1/RDX/MYH9/ARF6/SEPTIN7/PKN1/PKN2/MASTL/LIMA1,11
CC,GO:0031256,leading edge membrane,23/1142,177/19869,0.000212339967848036,0.00111701088416103,0.00070991754306163,MYO1G/MYO1C/PIP5K1C/RIGI/ITGB1/ITGA5/PLCG2/ATP2B1/CFL1/DNM2/AIF1/SPTBN1/TWF1/PTPRJ/EPS8/DOCK8/ARHGAP45/ARHGEF2/MYO6/PACSIN2/MTMR6/EPB41L3/TLN1,23
CC,GO:0000221,vacuolar proton-transporting V-type ATPase, V1 domain,5/1142,11/19869,0.000214588711879993,0.00111701088416103,0.00070991754306163,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1F,5
CC,GO:0033180,proton-transporting V-type ATPase, V1 domain,5/1142,11/19869,0.000214588711879993,0.00111701088416103,0.00070991754306163,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1F,5
CC,GO:0005912,adherens junction,23/1142,179/19869,0.00025081587064951,0.00129403232379349,0.000822423721179575,SDCBP/ADAM10/PIP5K1C/FLOT1/ANXA1/ANXA2/LYN/VCL/S100A11/CTNNA1/RDX/MYH9/ADD1/FLOT2/NDRG1/NECTIN2/PDLIM5/PDLIM2/NIBAN2/ABI2/TMOD3/SH3BP1/TLN1,23
CC,GO:0030904,retromer complex,5/1142,12/19869,0.000350469393790994,0.00179231277701886,0.0011391064322662,SNX3/SNX1/DENND4C/TBC1D5/SNX12,5
CC,GO:0031093,platelet alpha granule lumen,12/1142,67/19869,0.00038990130532084,0.00196744011829492,0.00125040881401068,ACTN4/F13A1/TIMP1/TGFB1/F5/ACTN1/FERMT3/NHLRC2/SCCPDH/TOR4A/VTI1B/MAGED2,12
CC,GO:0016471,vacuolar proton-transporting V-type ATPase complex,7/1142,25/19869,0.000391463213931752,0.00196744011829492,0.00125040881401068,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V0D1/TCIRG1/ATP6V1F,7
CC,GO:1903293,phosphatase complex,11/1142,58/19869,0.000404994390111212,0.00201804896952852,0.0012825733272078,PPP1R12A/PPP3CB/NCK1/PPP3CA/PPP2R5D/PPP2R5A/PPP2R5E/CNEP1R1/PDPR/PPP4R1/PDP1,11
CC,GO:0005782,peroxisomal matrix,10/1142,50/19869,0.000472615576856299,0.00231541917064893,0.00147156729812841,GNPAT/IDH1/SCP2/PRDX5/HMGCL/HSD17B4/EHHADH/ATM/ACOX1/DHRS4,10
CC,GO:0031907,microbody lumen,10/1142,50/19869,0.000472615576856299,0.00231541917064893,0.00147156729812841,GNPAT/IDH1/SCP2/PRDX5/HMGCL/HSD17B4/EHHADH/ATM/ACOX1/DHRS4,10
CC,GO:0044309,neuron spine,22/1142,176/19869,0.000497673840960189,0.00241786541066492,0.00153667712296479,GIPC1/STRN/SRGAP2/ITGB1/ACTN1/ATP2B1/PRKAR2B/ARRB2/USP8/NEDD4/FMR1/PPP3CA/ABR/PTK2B/EEA1/CYFIP1/NRGN/DOCK10/P2RX4/STRN4/ABI2/MOB4,22
CC,GO:0032433,filopodium tip,6/1142,19/19869,0.00050480349551023,0.00243223502382202,0.00154580974701697,AP2A1/FMR1/CYFIP1/ABI1/ABI2/MYO5A,6
CC,GO:0031234,extrinsic component of cytoplasmic side of plasma membrane,15/1142,99/19869,0.00051418475455729,0.00245712878612213,0.00156163100607564,GNAI2/S100A6/YES1/LYN/GNAI3/AKT1/SYK/IQGAP1/GNAQ/GNG10/GNG2/GNB1/GNB2/PTK2B/ESYT1,15
CC,GO:0120111,neuron projection cytoplasm,14/1142,90/19869,0.000595905774690273,0.00282449647678398,0.00179511196141186,OPA1/KIF4A/STAU1/KIF5B/PAFAH1B1/MAP2K4/PURA/FMR1/DYNC1H1/FLOT2/ABHD12/ACTR10/HDAC6/SPAST,14
CC,GO:0033176,proton-transporting V-type ATPase complex,7/1142,27/19869,0.000653761091599714,0.0030737315838922,0.00195351361836247,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V0D1/TCIRG1/ATP6V1F,7
CC,GO:0035579,specific granule membrane,14/1142,91/19869,0.00066769375444117,0.00311412367071362,0.00197918485526983,ADAM10/TOM1/STK10/ITGAM/CD53/RAP2B/RAP1A/CD47/PTPRJ/ANO6/HGSNAT/MCEMP1/TMBIM1/AP1M1,14
CC,GO:0036020,endolysosome membrane,6/1142,20/19869,0.00068629918382319,0.00317549542991206,0.00201818974691531,AP2A1/CLTA/AP2S1/AP2B1/CLTC/AP2M1,6
CC,GO:0008278,cohesin complex,5/1142,14/19869,0.000804277077952656,0.00366323075348749,0.00232817048881032,SMC1A/STAG2/SMC1B/STAG1/SMC3,5
CC,GO:0071564,npBAF complex,5/1142,14/19869,0.000804277077952656,0.00366323075348749,0.00232817048881032,ARID1A/ACTL6A/SMARCA2/SMARCC2/SMARCD1,5
CC,GO:0005637,nuclear inner membrane,11/1142,63/19869,0.000842450895919739,0.00380735559938921,0.00241976919921459,LMNB1/NUTF2/LBR/TOR1AIP1/NRM/LEMD2/P2RX4/TMX4/SUN2/ATP11B/LEMD3,11
CC,GO:0031941,filamentous actin,7/1142,29/19869,0.00103894956520809,0.00465928920397165,0.00296121657452022,MYO1C/DPYSL3/EHBP1L1/PDLIM5/PDLIM2/DUSP22/MYO6,7
CC,GO:0090734,site of DNA damage,15/1142,106/19869,0.00106468371816859,0.0047382489136816,0.00301139950819883,SMCHD1/ARPC2/ARPC5/UFL1/LMNA/PARP1/XRCC1/CBX5/ACTR3/SLFN11/PARP9/RAD50/CUL5/PNKP/SAMHD1,15
CC,GO:0043197,dendritic spine,21/1142,175/19869,0.00112424386361826,0.0049654103976473,0.003155772248753,GIPC1/STRN/SRGAP2/ITGB1/ACTN1/ATP2B1/PRKAR2B/ARRB2/USP8/NEDD4/FMR1/PPP3CA/ABR/PTK2B/CYFIP1/NRGN/DOCK10/P2RX4/STRN4/ABI2/MOB4,21
CC,GO:0002102,podosome,7/1142,30/19869,0.00128869933096325,0.00564896022519981,0.00359020312227197,WDR1/GSN/VCL/TPM4/PTPN12/FERMT3/BIN2,7
CC,GO:0044815,DNA packaging complex,21/1142,178/19869,0.00139548662277815,0.00607140821701239,0.00385869042590658,NDC80/SMC2/ACTL6A/H1-4/H1-5/SMC1A/NCAPH/NCAPD2/HP1BP3/H3-7/STAG2/SPC24/SMC1B/STAG1/H1-10/EP400/NUF2/SPC25/SMC4/SMC3/TRRAP,21
CC,GO:0000792,heterochromatin,12/1142,78/19869,0.00158065977236891,0.00682610849845242,0.00433834105164801,H1-4/H1-5/UBA1/CBX5/MECP2/TOP2B/CENPC/PHC2/MBD2/BAZ2A/TASOR/DNMT3A,12
CC,GO:0031617,NMS complex,4/1142,10/19869,0.00172347432217883,0.00728105456398737,0.00462748254314987,NDC80/SPC24/NUF2/SPC25,4
CC,GO:0071203,WASH complex,4/1142,10/19869,0.00172347432217883,0.00728105456398737,0.00462748254314987,CAPZB/CAPZA1/WASHC5/WASHC3,4
CC,GO:0140092,bBAF complex,4/1142,10/19869,0.00172347432217883,0.00728105456398737,0.00462748254314987,ARID1A/SMARCA2/SMARCC2/SMARCD2,4
CC,GO:0032588,trans-Golgi network membrane,14/1142,101/19869,0.0018837158752778,0.00790076514594933,0.00502134031122897,AP1G1/CLTA/IGF2R/RAB6A/AP1S1/CLTC/AP1B1/RAB31/RIC1/VPS53/VPS52/COG1/AP1M1/COG4,14
CC,GO:0005903,brush border,14/1142,102/19869,0.00207054378929805,0.00862233592257688,0.00547993544235273,MYO1C/DNM1L/ACTN1/MYH9/PEX19/CAPZA2/CAPZB/MYL6/ACTR3/EPS8/PLS1/PLEC/ADD3/LIMA1,14
CC,GO:0055037,recycling endosome,22/1142,198/19869,0.00235229882759674,0.00972617174814821,0.00618147956188168,RAB29/STX7/AP1G1/ITGB1/RAB13/RAP2B/ARF6/RAB11B/GRIPAP1/LDLRAP1/VPS53/RAB11FIP1/UNC13D/VPS52/MICALL1/ATP11C/NDRG1/EHD2/VTI1B/PACSIN2/ATP11B/MYO5A,22
CC,GO:0005902,microvillus,13/1142,93/19869,0.00249865636536219,0.0102585680352546,0.0065198446301519,MYO1G/MYO1C/MYO1F/TGFB1/CNP/ATP6V1B2/RDX/ATP6V1E1/ATP6V1A/IQGAP2/EXOC4/MYO6/CLIC4,13
CC,GO:0030669,clathrin-coated endocytic vesicle membrane,11/1142,72/19869,0.00258261719680398,0.0105291316485085,0.00669180164354067,TGOLN2/AP2A1/CD4/APOE/IGF2R/AP2S1/AP2B1/CLTC/SCARB2/LDLRAP1/AP2M1,11
CC,GO:0005834,heterotrimeric G-protein complex,7/1142,34/19869,0.00278642843797195,0.0111855470988705,0.00710898723264856,GNAI2/GNAI3/GNAQ/GNG10/GNG2/GNB1/GNB2,7
CC,GO:0070382,exocytic vesicle,24/1142,226/19869,0.00279715673530952,0.0111855470988705,0.00710898723264856,DNM1L/GIPC1/STX7/CLTA/CLTB/ATP2B1/RAB6A/ATP6V1B2/ATP6V1C1/ATP6V1E1/RAB13/RAB5B/ATP6V0D1/PICALM/DPYSL3/RAB11B/SYPL1/ATP6V1F/UNC13D/SEPTIN8/NKD2/SLC17A5/VPS45/VTI1B,24
CC,GO:0005639,integral component of nuclear inner membrane,5/1142,18/19869,0.00283955569576815,0.0111855470988705,0.00710898723264856,LBR/LEMD2/P2RX4/SUN2/LEMD3,5
CC,GO:0031143,pseudopodium,5/1142,18/19869,0.00283955569576815,0.0111855470988705,0.00710898723264856,ACTN4/CNP/ACTN1/CAPN2/MAPK3,5
CC,GO:0031229,intrinsic component of nuclear inner membrane,5/1142,18/19869,0.00283955569576815,0.0111855470988705,0.00710898723264856,LBR/LEMD2/P2RX4/SUN2/LEMD3,5
CC,GO:0070821,tertiary granule membrane,11/1142,73/19869,0.00288633766437444,0.0112935225391295,0.00717761114701379,ADAM10/STBD1/ITGAM/CD53/COPB1/RAP2B/SIRPA/CD47/ANO6/HGSNAT/MCEMP1,11
CC,GO:0005778,peroxisomal membrane,10/1142,64/19869,0.00336833371534149,0.0130048910996297,0.00826527339003279,GNPAT/ACSL1/MAP2K2/PEX19/ALDH3A2/HSD17B4/ACOX1/MAVS/DHRS4/PXMP2,10
CC,GO:0031903,microbody membrane,10/1142,64/19869,0.00336833371534149,0.0130048910996297,0.00826527339003279,GNPAT/ACSL1/MAP2K2/PEX19/ALDH3A2/HSD17B4/ACOX1/MAVS/DHRS4/PXMP2,10
CC,GO:0033178,proton-transporting two-sector ATPase complex, catalytic domain,5/1142,19/19869,0.00367339576728883,0.0140196633859114,0.00891021307545512,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1F,5
CC,GO:0030121,AP-1 adaptor complex,4/1142,12/19869,0.00370330730948604,0.0140196633859114,0.00891021307545512,AP1G1/AP1S1/AP1B1/AP1M1,4
CC,GO:0031209,SCAR complex,4/1142,12/19869,0.00370330730948604,0.0140196633859114,0.00891021307545512,CYFIP1/ABI1/ABI2/WASF2,4
CC,GO:0005876,spindle microtubule,12/1142,87/19869,0.00402514982722373,0.0151397570920738,0.0096220899095603,CHMP2A/KIF4A/POLB/PAFAH1B1/DYNLT3/CLTC/NUMA1/MAP1S/CLASP1/RMDN1/CHMP4B/CHMP3,12
CC,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,16/1142,133/19869,0.00405406276893918,0.0151507602198176,0.00962908295996351,F5/MGAT1/SERPINH1/COPB1/STX17/STX5/GOLGB1/STING1/GBF1/ERP44/RAB6B/UGGT1/COPG2/CTSZ/MTMR6/COPG1,16
CC,GO:0008287,protein serine/threonine phosphatase complex,9/1142,56/19869,0.00437161192614417,0.0162334379168283,0.0103171800067231,PPP1R12A/PPP3CB/NCK1/PPP3CA/PPP2R5D/PPP2R5A/PPP2R5E/CNEP1R1/PPP4R1,9
CC,GO:0043209,myelin sheath,8/1142,47/19869,0.00493490804514665,0.0182091860146867,0.0115728689666331,CA2/ITGB1/ANXA2/CNP/GDI1/PLEC/CA13/EXOC4,8
CC,GO:0001931,uropod,4/1142,13/19869,0.005108057337607,0.0186124839239055,0.0118291854134057,PIP5K1C/FLOT1/MYH9/FLOT2,4
CC,GO:0031254,cell trailing edge,4/1142,13/19869,0.005108057337607,0.0186124839239055,0.0118291854134057,PIP5K1C/FLOT1/MYH9/FLOT2,4
CC,GO:0044853,plasma membrane raft,14/1142,113/19869,0.00533487632475144,0.0192650091926258,0.0122438985931286,FLOT1/PRKAR1A/ITGAM/PRKAR2A/CBL/ATP2B4/MAPK3/CTNNA1/LCP2/STIM1/FLOT2/EHD2/HDAC6/PACSIN2,14
CC,GO:0097431,mitotic spindle pole,7/1142,38/19869,0.00535322725421162,0.0192650091926258,0.0122438985931286,YPEL5/SMC1A/NUMA1/STAG2/STAG1/RMDN1/SMC3,7
CC,GO:0000118,histone deacetylase complex,11/1142,81/19869,0.00648749116599284,0.0232037260722321,0.0147471546040005,MTA2/CBX5/RBBP7/MIDEAS/KDM3B/GATAD2B/PHF21A/EP400/MBD2/HDAC6/TRRAP,11
CC,GO:0008250,oligosaccharyltransferase complex,4/1142,14/19869,0.00682956944146874,0.0242782864900993,0.0154300927047304,RPN2/DAD1/STT3B/MAGT1,4
CC,GO:1905360,GTPase complex,7/1142,40/19869,0.00715888307305616,0.0252947201914651,0.0160760883044068,GNAI2/GNAI3/GNAQ/GNG10/GNG2/GNB1/GNB2,7
CC,GO:0016469,proton-transporting two-sector ATPase complex,8/1142,50/19869,0.00724139655798487,0.0254321336946095,0.0161634216132573,ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V0D1/TCIRG1/ATP6V1F/DMAC2L,8
CC,GO:0008305,integrin complex,6/1142,31/19869,0.00759178044743369,0.0263452857193681,0.0167437764254177,ITGB1/LYN/ITGA5/ITGAM/ITGB5/ITGA7,6
CC,GO:0032839,dendrite cytoplasm,6/1142,31/19869,0.00759178044743369,0.0263452857193681,0.0167437764254177,STAU1/KIF5B/MAP2K4/PURA/FLOT2/ABHD12,6
CC,GO:0044291,cell-cell contact zone,10/1142,72/19869,0.00789423742338732,0.0272327835374841,0.0173078266772491,FLOT1/ITGB1/ACTN1/VCL/CTNNA1/RAP2B/AHNAK/FLOT2/TMEM65/NECTIN2,10
CC,GO:0030666,endocytic vesicle membrane,20/1142,194/19869,0.00827907587700676,0.0283923602134997,0.0180447969579342,TGOLN2/AP2A1/CD4/APOE/LYN/IGF2R/CORO1A/DNM2/AP2S1/ATP6V0D1/AP2B1/CLTC/TCIRG1/RAB31/SCARB2/RAB11B/LDLRAP1/RAB11FIP1/PIP4P2/AP2M1,20
CC,GO:0005868,cytoplasmic dynein complex,5/1142,23/19869,0.00878314190981202,0.0297707658919791,0.0189208442610393,DYNLT3/DYNLT1/DYNC1H1/DYNLRB1/DYNC1LI1,5
CC,GO:0035371,microtubule plus-end,5/1142,23/19869,0.00878314190981202,0.0297707658919791,0.0189208442610393,CLIP1/DCTN1/NUMA1/MAPRE2/CLASP1,5
CC,GO:0016581,NuRD complex,4/1142,15/19869,0.00889500562045604,0.0298033809007234,0.0189415727670933,MTA2/RBBP7/GATAD2B/MBD2,4
CC,GO:0090545,CHD-type complex,4/1142,15/19869,0.00889500562045604,0.0298033809007234,0.0189415727670933,MTA2/RBBP7/GATAD2B/MBD2,4
CC,GO:0000421,autophagosome membrane,8/1142,52/19869,0.00917767408682468,0.0305747656721074,0.0194318272394724,CHMP2A/SNAP29/RPN2/STX17/STING1/CHMP4B/SH3GLB1/CHMP3,8
CC,GO:0005771,multivesicular body,9/1142,63/19869,0.00955638388529188,0.0316139760122761,0.020092298557951,HGS/CHMP2A/CTSL/CD63/PRKAR1A/TSG101/CHMP4B/HDAC6/CHMP3,9
CC,GO:0055038,recycling endosome membrane,12/1142,97/19869,0.00959806818897575,0.0316139760122761,0.020092298557951,RAB13/RAP2B/ARF6/RAB11B/GRIPAP1/MICALL1/ATP11C/NDRG1/EHD2/VTI1B/PACSIN2/ATP11B,12
CC,GO:0071782,endoplasmic reticulum tubular network,5/1142,24/19869,0.0105797408447928,0.0346516231040122,0.022022878636115,REEP5/ASPH/STIM1/RAB3GAP1/REEP3,5
CC,GO:0045239,tricarboxylic acid cycle enzyme complex,4/1142,16/19869,0.0113288164095871,0.0366927775932737,0.0233201367027757,BCKDK/DBT/BCKDHA/SUCLA2,4
CC,GO:0071565,nBAF complex,4/1142,16/19869,0.0113288164095871,0.0366927775932737,0.0233201367027757,ARID1A/SMARCA2/SMARCC2/SMARCD1,4
CC,GO:0035861,site of double-strand break,10/1142,77/19869,0.0124958900268542,0.040249192738431,0.0255804204097277,SMCHD1/ARPC2/ARPC5/UFL1/LMNA/PARP1/ACTR3/RAD50/PNKP/SAMHD1,10
CC,GO:0030672,synaptic vesicle membrane,13/1142,114/19869,0.0138540386728184,0.0441360904166837,0.0280507426680016,DNM1L/CLTA/CLTB/ATP2B1/ATP6V1B2/ATP6V1C1/ATP6V1E1/RAB5B/RAB11B/SYPL1/ATP6V1F/SEPTIN8/SLC17A5,13
CC,GO:0099501,exocytic vesicle membrane,13/1142,114/19869,0.0138540386728184,0.0441360904166837,0.0280507426680016,DNM1L/CLTA/CLTB/ATP2B1/ATP6V1B2/ATP6V1C1/ATP6V1E1/RAB5B/RAB11B/SYPL1/ATP6V1F/SEPTIN8/SLC17A5,13
CC,GO:0005869,dynactin complex,4/1142,17/19869,0.0141525721787109,0.0444195729734085,0.0282309103306668,DCTN3/ACTR1A/DCTN2/ACTR10,4
CC,GO:0031092,platelet alpha granule membrane,4/1142,17/19869,0.0141525721787109,0.0444195729734085,0.0282309103306668,PHACTR2/PECAM1/CD109/TMX3,4
CC,GO:0016459,myosin complex,8/1142,56/19869,0.0141715961801955,0.0444195729734085,0.0282309103306668,MYO1G/MYO1C/MYO1F/MYH9/MYL6/MYO9B/MYO6/MYO5A,8
MF,GO:0045296,cadherin binding,82/1134,333/18432,3.25289074080752e-28,3.00567104450615e-25,2.37974638406445e-25,SHTN1/GIPC1/EXOC3/PLIN3/USO1/IDH1/LYPLA2/BAG3/ANXA1/ITGB1/ANXA2/PFN1/PKM/NCK1/PTPN1/VCL/CAST/CBL/YWHAB/S100A11/KIF5B/CTNNA1/RDX/MYH9/ADD1/CAPG/USP8/TMPO/STAT1/IQGAP1/CAPZB/NUMB/CAPZA1/YWHAE/YWHAZ/SPTBN1/PLCB3/GOLGA3/AHNAK/TWF1/PTPRJ/STX5/PICALM/SNX1/SPTAN1/TRIM25/LASP1/PLEC/STK38/RAB11B/SEPTIN7/PKN2/LRRFIP1/MPRIP/PPFIBP1/ABI1/ARHGAP18/MICALL1/CIP2A/PPP1R13L/H1-10/NDRG1/FXYD5/PDLIM5/NIBAN2/P2RX4/CORO1B/SLK/CHMP4B/SH3GLB2/DIAPH3/TMOD3/VAPA/TES/SWAP70/LIMA1/PACSIN2/SH3GLB1/TLN1/F11R/STK24/WASF2,82
MF,GO:0003779,actin binding,77/1134,439/18432,4.30735169743381e-17,1.98999648421442e-14,1.57558391037711e-14,SHTN1/MYO1G/MYO1C/MYO1F/GIPC1/ARPC1B/ARPC2/ZNF185/INPPL1/ARPC5/ACTN4/GAS7/WDR1/PHACTR2/ITGB1/GSN/TPM3/PFN1/ANXA6/ACTN1/HCLS1/VCL/CFL1/S100A4/CORO1A/CTNNA1/RDX/MYH9/ADD1/CAPG/UTRN/IQGAP1/CAPZA2/CAPZB/CAPZA1/AIF1/CORO7/GMFB/ACTR3/NCALD/TPM4/SPTBN1/CAP1/TWF1/EPS8/SNTB2/MYO9B/IQGAP2/SPTAN1/PLS1/LASP1/PLEC/CCDC88A/FKBP15/MAP1S/PPP1R18/MPRIP/CYFIP1/MAEA/IQGAP3/FXYD5/PDLIM5/PDLIM2/CORO1B/TRIOBP/PARVG/DIAPH3/TMOD3/HDAC6/ADD3/LIMA1/MYO6/STK38L/EPB41L3/TLN1/MYO5A/WASF2,77
