"","Protein.Names","Protein.Group","Protein.Ids","Genes","First.Protein.Description","D1","D2","D3","D4","WT1","WT2","WT3","WT4","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"6420","TIM16_HUMAN","Q9Y3D7","Q9Y3D7","PAM16","Mitochondrial import inner membrane translocase subunit TIM16",543049,577844.182684269,550352.58079727,531365.587407424,521976.452402216,568230.963878331,576159.822943009,614119.252855604,-0.0212385368026489,19.0704441528189,-0.428000949108184,0.681246539271064,0.778870984864407,-7.37297718289403
"6421","TIM21_HUMAN","Q9BVV7","Q9BVV7","TIMM21","Mitochondrial import inner membrane translocase subunit Tim21",894147,1035968.85728869,893600.988759038,934850.18324207,1076283.51944645,1069142.79235624,1008644.55572068,1129679.86095045,-0.161643760906507,19.9092379138257,-2.86037852729873,0.0237775404711142,0.0674678509033317,-4.38187039993449
"6422","TIM22_HUMAN","Q9Y584","Q9Y584","TIMM22","Mitochondrial import inner membrane translocase subunit Tim22",582571.000000001,850185.235517628,790878.137505992,671376.798780843,716078.032095856,800919.42593006,804975.759677613,778777.234842542,-0.0850365866850424,19.4818145901641,-0.738752984792117,0.483595220187334,0.60933496381054,-7.17697280767434
"6423","TIM23_HUMAN","O14925","O14925;Q5SRD1","TIMM23","Mitochondrial import inner membrane translocase subunit Tim23",5570500,5744564.60096769,5892048.4815354,5870011.70508268,6671015.30410689,6610483.48038414,6706472.41201045,6201337.14059269,-0.149972743599839,22.5224823962788,-4.44530869372881,0.00283656490111424,0.0143729743296265,-2.10982161282656
"6424","TIM29_HUMAN","Q9BSF4","Q9BSF4","TIMM29","Mitochondrial import inner membrane translocase subunit Tim29",738125.999999999,736466.25710754,669973.210331194,658574.28612218,632709.191100212,767336.588455272,815106.940326016,730335.451909115,-0.0395559619575643,19.4259697193223,-0.466569208721568,0.65468982980082,0.755815750606142,-7.35391164318862
"6425","TIM44_HUMAN","O43615","O43615","TIMM44","Mitochondrial import inner membrane translocase subunit TIM44",3210500,3239001.81492617,3168455.68509492,3376876.54877466,3902545.87514222,3729267.6740913,3678088.93681798,3991220.59403997,-0.204149403358254,21.7214581419778,-6.02468041059816,0.000487555810412731,0.00429658557926219,-0.187048895581955
"6426","TIM50_HUMAN","Q3ZCQ8","Q3ZCQ8","TIMM50","Mitochondrial import inner membrane translocase subunit TIM50",8250499.99999999,9126222.07496297,8904511.63417332,8966803.25206553,10090639.5904916,10838554.2696797,10672325.8334656,10627143.987992,-0.227993803487749,23.1715371013193,-6.28861997895752,0.000374774603063863,0.00361083756854697,0.101196019812771
"6427","TIM8A_HUMAN","O60220","O60220","TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A",990609.999999999,1004259.59769239,962921.417979371,918505.458677099,1137866.68847564,1069142.79235624,1053536.66164833,1088139.47548073,-0.137587688787661,19.9435014811419,-3.65016619262197,0.00787943107825387,0.0296114754821924,-3.21245380267294
"6428","TIM8B_HUMAN","Q9Y5J9","Q9Y5J9","TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B",2310500,2434140.06323327,2339674.5623842,2492343.27127793,2771353.56270548,2666574.06566983,2703586.96389751,2772744.78962764,-0.158643613431884,21.2583413019876,-5.1789142481407,0.00120030053139602,0.00787878558298622,-1.17289321170699
"6429","TIM9_HUMAN","Q9Y5J7","Q9Y5J7","TIMM9","Mitochondrial import inner membrane translocase subunit Tim9",479073,455573.672914599,442770.588790514,495828.349144165,490440.743463148,502284.513941474,504639.896666268,492415.403284429,-0.0614276914162346,18.8563197417195,-1.48154757990875,0.181129105135705,0.302239098510467,-6.38868173895564
"6430","TIMP1_HUMAN","P01033","P01033","TIMP1","Metalloproteinase inhibitor 1",325868,295786.48441011,310446.463276868,291617.276810516,227101.550902503,207856.455467853,259202.281534465,251862.28430984,0.400528846164399,18.0113820065987,5.28795565470104,0.00106309802249706,0.00721725435273007,-1.04025124044216
"6431","TIP_HUMAN","Q8TB96","Q8TB96","ITFG1","T-cell immunomodulatory protein",148498,150739.261703137,147948.170580819,156211.977135705,138004.158390804,175585.081551992,145818.081060838,158128.211429199,-0.00327605911498807,17.1947951445167,-0.0458633782749258,0.964673784849817,0.98003262276319,-7.47454037413237
"6432","TIPRL_HUMAN","O75663","O75663","TIPRL","TIP41-like protein",1140500,1096310.99470029,1143369.51122816,1115512.08946024,1127602.41413221,1058847.47125238,1043296.8678515,1077755.00075794,0.0904878652028493,20.0438267013132,3.15279320057767,0.0156478474224436,0.0490928614896691,-3.94256194929572
"6433","TIRR_HUMAN","Q9BRJ7","Q9BRJ7","NUDT16L1","Tudor-interacting repair regulator protein",1130500,1136539.7960257,1092276.67931511,1195900.07019514,1322649.96477688,1316284.83489158,1381286.55522971,1285489.689306,-0.191319592233491,20.2031719655686,-4.89026652467489,0.00166829207934703,0.0099043866605445,-1.53222247547581
"6434","TISD_HUMAN","P47974","P47974;Q07352","ZFP36L2","mRNA decay activator protein ZFP36L2",1070500,981086.836797948,1009808.98677672,1004981.70654256,993390.043123284,1016129.15010789,943968.168866795,1036219.66066672,0.0558639706283088,19.915897958426,1.4654598200785,0.18533639760015,0.307718855798075,-6.40932365344393
"6435","TJAP1_HUMAN","Q5JTD0","Q5JTD0","TJAP1","Tight junction-associated protein 1",607632,562883.914209856,605867.054775853,545985.557170957,571061.327473711,604126.945167383,625351.088380326,645705.939635341,-0.0477244560548939,19.1591562203118,-0.974113026782198,0.361794313049423,0.496012696948087,-6.96963165128841
"6436","TKFC_HUMAN","Q3LXA3","Q3LXA3","TKFC","Triokinase/FMN cyclase",723517,766576.983157981,719049.78953255,690689.723402309,689062.420532225,695703.870855119,640406.824053862,682806.278487031,0.125937589032187,19.3930876615873,3.18061513311354,0.015045315412357,0.0476099493324995,-3.90107485605527
"6437","TKT_HUMAN","P29401","P29401","TKT","Transketolase",21200500.0000001,23351407.9469606,21417789.8604223,22523481.0473176,23073440.1536744,23570334.08398,23425753.1880896,24116697.7510732,-0.0560658396818852,24.4128602287684,-1.5722917179944,0.158980794917773,0.275176390070139,-6.27009329421603
"6438","TKTL2_HUMAN","Q9H0I9","Q9H0I9","TKTL2","Transketolase-like protein 2",15600500,15800265.3328603,17621233.7792986,15684312.6192236,16058995.4652985,15390761.8068536,14887380.8986915,16688798.4628688,0.0713182243026296,23.8969489381499,1.58269370935183,0.156607318785771,0.272176331761382,-6.25627697511301
"6439","TLE1_HUMAN","Q04724","Q04724;Q04727","TLE1","Transducin-like enhancer protein 1",227363,207163.823538978,221877.975302711,214755.975503563,216101.912254925,189711.920979757,201344.318313139,204075.193082027,0.128436124091728,17.6579310581367,2.75494681279595,0.0277136607167837,0.0756968806715399,-4.54129146788288
"6440","TLE3_HUMAN","Q04726","Q04724;Q04725;Q04726;Q04727","TLE3","Transducin-like enhancer protein 3",713379.999999999,705934.678683699,688523.891720012,699926.794705649,672839.78484248,685931.575756846,691451.068842541,692979.672003667,0.0610362710595815,19.3799030902769,2.81657332396771,0.025336621526338,0.0707196003614833,-4.44806621595879
"6441","TLE4_HUMAN","Q04727","Q04727","TLE4","Transducin-like enhancer protein 4",102118,109493.441640152,79330.2285256365,95653.9083921703,88870.1653242375,108406.866412147,81495.1582429898,82662.1065822623,0.120021228782061,16.4815294603799,0.924271625151351,0.385473601643089,0.518214949873818,-7.0173498375588
"6442","TLE5_HUMAN","Q08117","Q08117","TLE5","TLE family member 5",356934,399541.441898643,418458.470686366,376000.740409746,319808.324371639,391437.27634194,474287.126668385,398954.109621541,0.00678759504200244,18.5486650566378,0.0589280458440273,0.954622535360876,0.974560349382615,-7.47376287031656
"6443","TLK1_HUMAN","Q9UKI8","Q9UKI8","TLK1","Serine/threonine-protein kinase tousled-like 1",259015,269511.767766926,262292.613422583,254134.796776512,259426.084563599,226867.312527102,254498.44023688,247824.250382911,0.106861675368915,17.9315551402858,2.36624423909781,0.0491401170422523,0.115405297294617,-5.12897011000566
"6444","TLK2_HUMAN","Q86UE8","Q86UE8;Q9UKI8","TLK2","Serine/threonine-protein kinase tousled-like 2",824813.000000001,858882.819678222,896321.317062515,849309.466678854,767450.701464695,804459.064555916,853543.361688307,853350.700534907,0.0933529636625501,19.6515369933935,2.37219302795384,0.0487078651100301,0.114647212515808,-5.12002053730154
"6445","TLN1_HUMAN","Q9Y490","Q9Y490","TLN1","Talin-1",6380500,6489281.16761096,6434973.21050207,6453140.05969961,5734191.07670655,5763356.28862611,5823337.93241203,5898872.46084006,0.181518809990195,22.515544370091,11.2137271040654,8.5368297342522e-06,0.000343912283579874,4.21432357222829
"6446","TLR2_HUMAN","O60603","O60603","TLR2","Toll-like receptor 2",539915,519213.56414639,503373.878330604,495409.441481893,620253.037195186,626801.773405956,604962.566139004,658427.18150191,-0.259348895919118,19.091440918019,-6.9983831932582,0.000191954071671711,0.00238139975210996,0.834241409488627
"6447","TLR9_HUMAN","Q9NR96","Q9NR96","TLR9","Toll-like receptor 9",84756.6,81054.3413631864,82921.6675796152,71787.2152778701,90168.3739003707,98076.1303329698,92248.9963706721,96508.2878387086,-0.212682501619092,16.3846978203623,-3.82463646456647,0.00624629856167902,0.0248631167503966,-2.96313094076247
"6448","TLS1_HUMAN","Q9NZ63","Q9NZ63","C9orf78","Splicing factor C9orf78",2350500,2253059.16364456,2237382.79216986,2683314.50187968,2771353.56270548,2934759.46490161,2611292.0739716,2939304.89257354,-0.21278001706057,21.2742482043327,-3.08733109809903,0.0171691061933615,0.0528822144429899,-4.04042055349886
"6449","TM102_HUMAN","Q8N9M5","Q8N9M5","TMEM102","Transmembrane protein 102",500,66788.8378786555,62681.2508328172,501.006220493509,51538.6705004691,51029.0711938569,44455.9805064043,71517.6808405966,-3.21742433418281,14.0750691959257,-1.73347730314099,0.125705002520086,0.23227547340657,-6.05141091007862
"6450","TM104_HUMAN","Q8NE00","Q8NE00","TMEM104","Transmembrane protein 104",241372,222751.718026329,203187.234794789,261531.926132575,222725.940939961,188907.489024177,176208.916312287,215786.842134608,0.234114882039812,17.6921690171178,2.23538050858438,0.0597000361346082,0.133370099006382,-5.32506814367071
"6451","TM109_HUMAN","Q9BVC6","Q9BVC6","TMEM109","Voltage-gated monoatomic cation channel TMEM109",11700500,12880832.3342356,12082541.2872114,12667320.1278708,13687580.2999975,13010810.2219351,12830978.6976182,13970661.8752978,-0.0835336946294447,23.5840383411151,-2.06317725013048,0.077155052066174,0.161306199529281,-5.57996518011681
"6452","TM10A_HUMAN","Q8TBZ6","Q8TBZ6","TRMT10A","tRNA methyltransferase 10 homolog A",119923,120735.67107951,113703.127601997,124672.175665346,102179.928362881,112732.291729217,107369.699017077,105759.748861296,0.186131167982381,16.7668549998523,4.44109509267684,0.00285125338901573,0.0144374239283586,-2.11542923223747
"6453","TM10C_HUMAN","Q7L0Y3","Q7L0Y3","TRMT10C","tRNA methyltransferase 10 homolog C",1210500,1227056.56075125,1266005.53884235,1256192.20971092,1435595.72943758,1347184.36079246,1401775.38865041,1399781.02547239,-0.141938284471046,20.301663253361,-5.75736251805679,0.000641835535247751,0.00522882016048501,-0.488162475959477
"6454","TM115_HUMAN","Q12893","Q12893","TMEM115","Transmembrane protein 115",844750.999999999,637972.263826888,684302.518590624,669070.070072347,661979.952269692,517751.55927615,605851.625545716,767208.428757182,0.185125073148306,19.3238549137106,1.3552535509229,0.216587291851446,0.344146412967791,-6.54734321999735
"6455","TM128_HUMAN","Q5BJH2","Q5BJH2","TMEM128","Transmembrane protein 128",836590.000000001,693105.994321307,786026.771302571,763704.225030998,705499.043535153,714552.811635446,727442.001330981,784555.575912786,0.0963227309786774,19.4922512750028,1.58052470476883,0.157099517060599,0.272692627625074,-6.25916154400458
"6456","TM131_HUMAN","Q92545","Q92545","TMEM131","Transmembrane protein 131",153025,175762.284716135,102934.487520181,163131.966138235,194691.95663267,164711.106960022,218292.699325608,172198.454229029,-0.328945722231719,17.3088090578258,-1.78823921709351,0.115980653119344,0.2184918162053,-5.97509124194538
"6457","TM143_HUMAN","Q96AN5","Q96AN5","TMEM143","Transmembrane protein 143",224487,229095.948332684,209729.486412659,189434.985054877,170938.204237781,264845.783443006,239561.304244949,182431.040939215,0.036675654249116,17.6699869776452,0.241083210940625,0.816257808972531,0.880390052281687,-7.44284873790361
"6458","TM147_HUMAN","Q9BVK8","Q9BVK8","TMEM147","BOS complex subunit TMEM147",536558,345715.77182516,411044.314237149,447583.421541216,434712.930511176,477604.978556658,583251.34599317,506305.416944299,-0.184304642186433,18.7954572931299,-1.24333027336973,0.252961568689949,0.385755869724357,-6.68088546091688
"6459","TM160_HUMAN","Q9NX00","Q9NX00","TMEM160","Transmembrane protein 160",1420500,2132341.62851338,718377.837783125,1798859.13317756,1404790.74692624,1553215.21164476,1575949.08863917,1618037.78636943,-0.0973332301493492,20.4616858422155,-0.301454328007028,0.771646360091143,0.847596633875016,-7.42443285695975
"6460","TM164_HUMAN","Q5U3C3","Q5U3C3","TMEM164","Transmembrane protein 164",165874,143230.342019357,142827.469685361,123863.854710145,147282.281739175,145123.100175136,142101.555221007,146377.525095015,0.00410434024906436,17.1162469475319,0.0502903626502297,0.961267035776764,0.978210951605168,-7.47429861587019
"6461","TM165_HUMAN","Q9HC07","Q9HC07","TMEM165","Putative divalent cation/proton antiporter TMEM165",1110500,1096310.99470029,1133150.67544641,1316485.28543208,1076283.51944645,1522306.98963679,1176426.14800144,1098524.20120033,-0.0266600868855278,20.1492800901206,-0.220536687628569,0.831618044411275,0.889759475911158,-7.44819722595008
"6462","TM168_HUMAN","Q9H0V1","Q9H0V1","TMEM168","Transmembrane protein 168",561472,358739.132350386,526268.39833648,560097.31856059,560445.545733499,471488.93007609,479119.353715365,511680.517790583,-0.00455894331319229,18.9051377004425,-0.0300725984424188,0.97683133985544,0.987727363670417,-7.47522146929472
"6463","TM175_HUMAN","Q9BSA9","Q9BSA9","TMEM175","Endosomal/lysosomal proton channel TMEM175",56088.1,38683.8368802334,45614.1988804932,59407.4068974872,44041.3286097745,43068.8626396455,41482.7809537122,43872.8542657858,0.213848653286949,15.4723335426317,1.60188844054535,0.152313289719968,0.266339384742859,-6.23066790443346
"6464","TM177_HUMAN","Q53S58","Q53S58","TMEM177","Transmembrane protein 177",124222,125660.555098717,98699.0637794395,129807.312148789,137789.399639204,170533.64362782,142980.401239514,155993.244458613,-0.322772957672857,17.0120109473196,-3.00002540153562,0.019446551795626,0.057983781116523,-4.17141472345362
"6465","TM181_HUMAN","Q9P2C4","Q9P2C4","TMEM181","Transmembrane protein 181",123286,109052.322472075,129320.962055134,111937.057610411,118066.937665706,87931.3254657873,118550.672283639,121981.960247653,0.117310031945586,16.7820503099978,1.02875701742249,0.337130067801633,0.472074911342835,-6.91512893133461
"6466","TM186_HUMAN","Q96B77","Q96B77","TMEM186","Transmembrane protein 186",274769,376554.938648719,325546.509661236,371660.368864896,326119.329180563,382815.540972943,338191.098776972,342180.964291492,-0.0255522404765678,18.3545020819091,-0.238444051062664,0.818226140433855,0.881114922746104,-7.44356198274918
"6467","TM192_HUMAN","Q8IY95","Q8IY95","TMEM192","Transmembrane protein 192",831741,779337.777584397,817411.270273989,793911.178399989,837187.252028211,909913.58509612,859249.182211605,882710.884229999,-0.0864044834570095,19.6518821533925,-2.6741704599691,0.0311872099739904,0.0821647946565928,-4.66359302298334
"6468","TM199_HUMAN","Q8N511","Q8N511","TMEM199","Transmembrane protein 199",103172,149341.377626164,115465.1169694,134502.695926909,141319.697938083,181390.892663474,139531.414351243,144904.20421746,-0.254181454859285,17.0423115617798,-1.86930377118455,0.102896872425204,0.20027604688654,-5.86050035538651
"6469","TM1L2_HUMAN","Q6ZVM7","Q6ZVM7","TOM1L2","TOM1-like protein 2",118072,122420.835109765,113661.369949816,96004.3187101126,170681.420458596,114539.432412071,105913.795113302,91324.6773977257,-0.04156517257152,16.7857462781008,-0.216278708949855,0.834811346258746,0.892239263589108,-7.44924689574489
"6470","TM201_HUMAN","Q5SNT2","Q5SNT2","TMEM201","Transmembrane protein 201",178146,195381.484322836,183007.915816762,168983.553371658,192042.724847789,230599.451672969,198912.652019925,202620.273352743,-0.157260824194836,17.5358932781825,-2.36183830241534,0.049462778683464,0.115903193770265,-5.13559687036418
"6471","TM205_HUMAN","Q6UW68","Q6UW68","TMEM205","Transmembrane protein 205",2730500,2927107.60350317,2851225.50982821,2793878.82367671,2699392.97115589,2656260.26386859,2529256.53267262,2710291.20445909,0.123545815690733,21.356370700961,4.27811421960625,0.00348881223307413,0.0165032072857416,-2.3343054092442
"6472","TM208_HUMAN","Q9BTX3","Q9BTX3","TMEM208","Transmembrane protein 208",136409,150943.266768087,107415.291201325,97343.5124281064,170543.309939889,192520.302521887,504.98645507369,59274.3410978656,1.96455622459643,15.8949026596567,1.05931158917294,0.32392381171676,0.458761712866001,-6.88369245584154
"6473","TM209_HUMAN","Q96SK2","Q96SK2","TMEM209","Transmembrane protein 209",369308,355334.242223754,363327.493690673,375164.004707453,365980.109045656,398395.76380529,360754.8591422,374755.003044753,-0.00873712262534454,18.4747603267083,-0.246340577464217,0.812341005745823,0.877639834980906,-7.44140489832013
"6474","TM214_HUMAN","Q6NUQ4","Q6NUQ4","TMEM214","Transmembrane protein 214",1450500,1488563.17993244,1409102.57776469,1457172.53568453,1507478.46865425,1481097.94091402,1483735.42936062,1503702.82464728,-0.0129002665703339,20.4641126949877,-0.530474856553,0.611852585907031,0.7208685950839,-7.31893653661233
"6475","TM219_HUMAN","Q86XT9","Q86XT9","TMEM219","Insulin-like growth factor-binding protein 3 receptor",352102,296310.198842451,504.527558657209,501.006220493509,119226.330543361,506.127471892128,504.98645507369,507.952113758523,2.6989373111438,12.2822826352346,0.88319273236646,0.405844302402482,0.537995014502802,-7.05519324009236
"6476","TM222_HUMAN","Q9H0R3","Q9H0R3","TMEM222","Transmembrane protein 222",498587.999999999,360342.561421279,571390.999532792,446876.22442771,319443.722452373,363155.802296416,459984.197720469,340483.918468595,0.3600027533437,18.6298259369466,2.17563609374685,0.0652560276448559,0.142228654783616,-5.41398080452534
"6477","TM223_HUMAN","A0PJW6","A0PJW6","TMEM223","Transmembrane protein 223",395148,476183.043472658,427403.465649438,411795.093126596,475511.010559979,468699.24106095,461957.890694011,431558.93634907,-0.0792937321164686,18.7320629176382,-1.27724639550504,0.241421593227117,0.372574851934587,-6.64117324021591
"6478","TM230_HUMAN","Q96A57","Q96A57","TMEM230","Transmembrane protein 230",773833.999999999,697446.902133522,785531.423715384,771270.747331039,689742.352229538,717784.068830397,732598.856747009,759525.532657465,0.0894064442631972,19.4731639078912,2.01696309836441,0.0826478368324187,0.170104068871152,-5.64755433998616
"6479","TM237_HUMAN","Q96Q45","Q96Q45","TMEM237","Transmembrane protein 237",102824,85034.4464513715,99933.5246702024,99509.8500684644,124114.602396842,104159.668264622,109604.118567988,130483.016898574,-0.248048168769365,16.6743058113325,-2.7829239275186,0.026606854267025,0.073173839267002,-4.49895709903714
"6480","TM242_HUMAN","Q9NWH2","Q9NWH2","TMEM242","Transmembrane protein 242",418108,351281.966749782,420600.305650874,351002.397162846,443320.665109218,390820.765137203,426312.875396566,458403.525718235,-0.134119932750792,18.6067952971305,-1.66789427532311,0.138368021347502,0.24978069763135,-6.14152530050379
"6481","TM245_HUMAN","Q9H330","Q9H330","TMEM245","Transmembrane protein 245",299604,219142.412370915,173011.163165018,247584.403029061,201720.039898295,248765.003273478,280485.662289631,260892.840541072,-0.070584874775605,17.8389163888083,-0.386385414587215,0.710451874827891,0.802338511738092,-7.39179296049994
"6482","TM256_HUMAN","Q8N2U0","Q8N2U0","TMEM256","Transmembrane protein 256",112453,99474.2810979092,249317.233191823,124154.046757985,97808.6669626338,204397.027464878,119335.384959216,184782.914718685,-0.0628919896940161,17.0795985290166,-0.178390565493917,0.863365398155238,0.91160643710746,-7.45769573751995
"6483","TM258_HUMAN","P61165","P61165","TMEM258","Transmembrane protein 258",984545.999999999,993289.670193381,1082058.52325621,983391.549624143,994227.41661026,975714.951857275,925752.857501611,976405.842558956,0.0899022840741495,19.8902045620552,2.64301757064611,0.0326453302829088,0.0847276324369158,-4.71077308363126
"6484","TM263_HUMAN","Q8WUH6","Q8WUH6","TMEM263","Transmembrane protein 263",144204,142477.649325451,144493.247953768,121929.916114559,108041.187124318,92704.5206867213,59445.3259253715,104082.218146751,0.659595193678705,16.7346098707227,3.51304406628447,0.00948710275821025,0.0338818496946895,-3.41105530206257
"6485","TM268_HUMAN","Q5VZI3","Q5VZI3","TMEM268","Transmembrane protein 268",116170,145032.187931358,121637.475569665,171368.593697503,131134.217939426,121938.723848667,148284.280129373,135298.604229278,0.056808276051683,17.0251511726855,0.433291528413274,0.677573806220264,0.77600299081646,-7.37045401533287
"6486","TM2D3_HUMAN","Q9BRN9","Q9BRN9","TM2D3","TM2 domain-containing protein 3",69739.5,70072.4278532739,59502.1791455977,59295.0721127668,70690.1818234748,63427.9343955437,74628.8944893837,79687.1207326391,-0.134227598536777,16.0341827065989,-1.47246170801879,0.183494533564148,0.30528294079699,-6.4003544063522
"6487","TM38B_HUMAN","Q9NVV0","Q9NVV0","TMEM38B","Trimeric intracellular cation channel type B",358644,391421.461925044,351534.322436683,370866.828969986,405375.124728527,398608.467941227,385067.031025965,403311.883446475,-0.0873756334923961,18.5223470711757,-2.25937464592678,0.0576049470445026,0.129916786136663,-5.28923965642218
"6488","TM39A_HUMAN","Q9NV64","Q9NV64","TMEM39A","Transmembrane protein 39A",23167.2,20707.4938192054,59083.97860786,60093.0621618039,40072.746319929,32462.6870767026,51498.8968999809,40001.6529222852,-0.141923129720752,15.203331725627,-0.354240735522221,0.733375111525767,0.819555908810688,-7.40506278576141
"6489","TM39B_HUMAN","Q9GZU3","Q9GZU3","TMEM39B","Transmembrane protein 39B",44500.1,36244.6120467789,46506.5423076422,36779.9302255972,50362.4072466401,43889.5013435865,46061.2991694343,55731.4295527135,-0.237857270760074,15.4253353214931,-2.2117325089837,0.0618400059664884,0.136940780352248,-5.36031478167991
"6490","TM40L_HUMAN","Q969M1","Q969M1","TOMM40L","Mitochondrial import receptor subunit TOM40B",183744,186091.8890278,210534.801327694,183268.847177472,162167.022296603,188704.329971669,180878.377250097,187508.081683686,0.111224622460615,17.4749720733629,1.82778723130811,0.109409429906947,0.209176478146508,-5.91941558144246
"6491","TM41A_HUMAN","Q96HV5","Q96HV5","TMEM41A","Transmembrane protein 41A",494572,351663.971616783,380912.177360187,337240.342808948,460282.849961305,379293.386776022,262597.42806499,500643.371980959,0.0167645812589932,18.5422037570582,0.0762421980328739,0.941315863848215,0.966446999623999,-7.47243410644721
"6492","TM7S3_HUMAN","Q9NS93","Q9NS93","TM7SF3","Transmembrane 7 superfamily member 3",232011,233878.288095376,202722.41819094,210303.915009189,262205.69934948,253907.393561775,255469.030455245,244347.101714762,-0.185676151492434,17.8259446307766,-3.24435539666421,0.0137561481840533,0.0447471510583312,-3.80627839406058
"6493","TM87A_HUMAN","Q8NBN3","Q8NBN3","TMEM87A","Transmembrane protein 87A",495399,530390.929169214,519057.945901873,504381.323281735,513762.92004225,536347.133734338,519318.241667978,513969.073174014,0.00281522938859169,18.9545241555656,0.106387511794258,0.918198239570617,0.952090155923032,-7.46931005664394
"6494","TM87B_HUMAN","Q96K49","Q96K49","TMEM87B","Transmembrane protein 87B",94656.3,86832.8216252029,109012.152727858,87797.3993378791,83914.0028778858,92479.3077343061,84667.3983407644,84438.8510212978,0.149082785691522,16.4396000503014,2.0307200532401,0.0809735917713958,0.167238978836021,-5.62747648754204
"6495","TM9S1_HUMAN","O15321","O15321","TM9SF1","Transmembrane 9 superfamily member 1",417168,395402.526230027,419241.121264011,402164.848950276,430894.880299111,452471.589873618,428075.690895144,439146.992620559,-0.0729174663427798,18.6659340410467,-2.74415251921482,0.028153464794846,0.0763392026167941,-4.55762958196398
"6496","TM9S2_HUMAN","Q99805","Q99805","TM9SF2","Transmembrane 9 superfamily member 2",2650500,2856681.59018883,2626125.14264599,2884341.59675795,2771353.56270548,2759401.75797912,2713842.26493496,2772744.78962764,0.0291643507641197,21.365926521764,0.766160488984513,0.468114137791737,0.594837583758929,-7.15526494083125
"6497","TM9S3_HUMAN","Q9HD45","Q9HD45","TM9SF3","Transmembrane 9 superfamily member 3",2150500,2202759.88245982,2155554.23940841,2200870.12941541,2123837.20102192,2058204.92413635,2088391.9452403,2189995.20913308,0.0719825046542368,21.006771664472,3.11323347831387,0.0165491752169631,0.0512842572657539,-4.00165984779835
"6498","TM9S4_HUMAN","Q92544","Q92544","TM9SF4","Transmembrane 9 superfamily member 4",1200500,1227056.56075125,1225124.86419983,1175802.90642431,1312382.98217078,1244191.51830868,1248121.28475459,1275100.81092985,-0.0442898121204323,20.2141804845608,-1.84924930784718,0.105994635299305,0.204675445355414,-5.88901706212586
"6499","TMA16_HUMAN","Q96EY4","Q96EY4","TMA16","Translation machinery-associated protein 16",3950500,4607435.46735396,3649504.06359647,4030274.69721072,4170009.60486606,4555083.42038098,4540104.20395328,4731121.86582055,-0.12047824113959,21.9961698352454,-1.58069092285154,0.157061747796715,0.272691625585013,-6.25894055696745
"6500","TMA7B_HUMAN;TMA7_HUMAN","A0A024R1R8;Q9Y2S6","Q9Y2S6;A0A024R1R8","TMA7;TMA7B","Translation machinery-associated protein 7B",1220500,1518738.21470335,1276226.00871796,1507419.07015156,1651261.63581413,1481097.94091402,1821892.99580388,1649223.66345833,-0.231348568289231,20.4948545673788,-2.41370051799559,0.0457977975352329,0.109361910592877,-5.05750717269999
"6501","TMC6_HUMAN","Q7Z403","Q7Z403","TMC6","Transmembrane channel-like protein 6",74563.5000000001,67164.8743756,504.527558657209,501.006220493509,37572.868472074,70114.2590250456,41588.5243457506,43874.1933302511,-2.94780661298202,14.0106638243897,-1.55344588727752,0.163365518160191,0.280055173988898,-6.29501210517233
"6502","TMCO1_HUMAN","Q9UM00","Q9UM00","TMCO1","Calcium load-activated calcium channel",3120500,2725892.1956983,1920322.84492181,2190819.54516398,1928618.02097695,3512547.42358516,2662566.38228446,2398079.72561587,-0.0379955452519525,21.2295942208035,-0.171216548550491,0.868798138287995,0.914970978156791,-7.45911457416042
"6503","TMCO4_HUMAN","Q5TGY1","Q5TGY1","TMCO4","Transmembrane and coiled-coil domain-containing protein 4",79072.8,68691.8338956231,92401.4577869671,72876.7014796259,66808.8934614123,54922.699335976,85841.9048202793,62860.7815266941,0.243857826091498,16.1161426973064,1.62791268387985,0.146665628214692,0.259746953157034,-6.19571703235316
"6504","TMCO6_HUMAN","Q96DC7","Q96DC7","TMCO6","Transmembrane and coiled-coil domain-containing protein 6",145639,79521.6579229704,115973.351223473,76250.00549456,52042.7977344948,93272.5784870684,62185.1127342621,79700.1189914902,0.545066600671838,16.3367536936332,2.04908056433419,0.0787911298385771,0.163932055611932,-5.60062389368384
"6505","TMED1_HUMAN","Q13445","Q13445","TMED1","Transmembrane emp24 domain-containing protein 1",659467,593875.432344145,648428.520217087,631085.778149112,626800.974642662,579581.224592344,585150.080699602,657067.494959154,0.0768528282160581,19.2223941200924,1.55905295388595,0.162049481437729,0.27858072635438,-6.2876135570087
"6506","TMED2_HUMAN","Q15363","Q15363","TMED2","Transmembrane emp24 domain-containing protein 2",1780500,1810441.41085323,2022592.51717712,1738559.84701556,1815611.95185048,1563518.22088043,1719409.49113978,2002761.86941252,0.0827914802379581,20.754606248699,1.06695822559814,0.320683809206533,0.4559375927259,-6.87572008383851
"6507","TMED3_HUMAN","Q9Y3Q3","Q9Y3Q3","TMED3","Transmembrane emp24 domain-containing protein 3",370918,350192.248475774,372739.985713014,342291.732309738,411837.288932317,420745.276129524,380576.931222181,434620.434286329,-0.171004125051162,18.5283557407371,-3.78193835581335,0.00660888518302317,0.0259965911477695,-3.0237854912049
