ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
CC,GO:0000313,organellar ribosome,28/2294,89/19869,4.25945323830263e-07,4.78522949740561e-06,3.03345929635697e-06,MRPS12/NDUFA7/MRPL12/MRPS22/MRPS35/MRPS15/MRPS34/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/MRPS27/MRPS31/NSUN4/PTCD3/MRPL45/MTG1/MRPL1/MRPS26/MRPL18/MTG2/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23,28
CC,GO:0005761,mitochondrial ribosome,28/2294,89/19869,4.25945323830263e-07,4.78522949740561e-06,3.03345929635697e-06,MRPS12/NDUFA7/MRPL12/MRPS22/MRPS35/MRPS15/MRPS34/MRPL58/MRPL14/MTERF4/MRPL43/GADD45GIP1/MRPS27/MRPS31/NSUN4/PTCD3/MRPL45/MTG1/MRPL1/MRPS26/MRPL18/MTG2/MRPS30/MRPL39/MRPL27/MRPS7/MRPL11/MRPS23,28
CC,GO:0005798,Golgi-associated vesicle,28/2294,89/19869,4.25945323830263e-07,4.78522949740561e-06,3.03345929635697e-06,COPE/ADAM10/TGOLN2/AP1G1/AP2A1/CLTA/CLTB/IGF2R/COPB2/ARCN1/RAB13/COPB1/COPA/NCALD/AP1S1/CLTC/AP1B1/PACS1/ZDHHC13/SPPL2A/SCFD1/NRGN/AP1M1/GOPC/SPG21/COPG2/TMED3/COPG1,28
CC,GO:0030660,Golgi-associated vesicle membrane,21/2294,57/19869,6.34480036720691e-07,7.01832532926426e-06,4.44906649230865e-06,COPE/AP1G1/AP2A1/CLTA/CLTB/COPB2/ARCN1/COPB1/COPA/NCALD/AP1S1/CLTC/AP1B1/ZDHHC13/SPPL2A/NRGN/AP1M1/GOPC/COPG2/TMED3/COPG1,21
CC,GO:0005905,clathrin-coated pit,24/2294,71/19869,6.48644538464541e-07,7.0662942902425e-06,4.47947504234683e-06,DNM1L/FCHO1/HIP1R/FCHSD2/AP2A1/TFRC/CLTA/CLTB/HSPD1/ARRB2/NUMB/DNM2/AP2S1/AP1S1/AP2B1/CLTC/PICALM/AAK1/LRP10/AP2M1/REPS1/ITSN2/MYO6/EPN1,24
CC,GO:0070820,tertiary granule,41/2294,164/19869,1.16432962990357e-06,1.24948209537413e-05,7.9207341672937e-06,ADAM10/STX7/IDH1/STBD1/CST3/LRG1/ALDOA/CSTB/CTSD/LTA4H/ALDOC/ITGAM/CYBA/LGALS3/CD53/CTSS/PRCP/COPB1/RAP2B/LYZ/YPEL5/HBB/SIRPA/CD47/TCIRG1/ASAH1/SPTAN1/STXBP2/ANO6/HGSNAT/CYFIP1/VPS35L/GOLGA7/ARMC8/MCEMP1/CANT1/GGH/VAMP8/NIT2/CD300A/DYNC1LI1,41
CC,GO:1904724,tertiary granule lumen,20/2294,55/19869,1.48600464798695e-06,1.5712313851509e-05,9.96037171173914e-06,IDH1/CST3/LRG1/ALDOA/CSTB/CTSD/LTA4H/ALDOC/CTSS/LYZ/YPEL5/HBB/ASAH1/SPTAN1/CYFIP1/GOLGA7/ARMC8/CANT1/GGH/NIT2,20
CC,GO:0005844,polysome,22/2294,66/19869,2.45443492299399e-06,2.55759233280098e-05,1.62131246629504e-05,EIF2S1/VIM/EEF2/BTF3/RPS3/CALR/RPS29/RPL7A/RPS28/RPL10A/RPL32/RPL38/RPL18A/RPL6/EIF4G1/FMR1/RPL18/LARP1/NUFIP2/PNPT1/GCN1/RPL36,22
CC,GO:0030136,clathrin-coated vesicle,48/2294,211/19869,2.7888758370267e-06,2.84663438279236e-05,1.80454240209222e-05,ADAM10/SCAMP1/TGOLN2/AP1G1/SNX3/HIP1R/AP2A1/CD4/APOE/TFRC/CD74/CLTA/CLTB/HSPA8/IGF2R/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ECE1/NUMB/DNM2/RAB13/BCAP31/AP2S1/ATP6V0D1/NCALD/AP1S1/AP2B1/CLTC/AP1B1/MYO1E/PICALM/SCARB2/ATP6V1F/AAK1/LDLRAP1/SCYL2/UNC13D/NRGN/AP2M1/VAMP8/AP1M1/VPS11/GOPC/SPG21/MYO6/EPN1,48
CC,GO:0042788,polysomal ribosome,14/2294,31/19869,2.81100196353626e-06,2.84663438279236e-05,1.80454240209222e-05,BTF3/RPS29/RPL7A/RPS28/RPL10A/RPL32/RPL38/RPL18A/RPL6/RPL18/LARP1/NUFIP2/PNPT1/RPL36,14
CC,GO:0030880,RNA polymerase complex,32/2294,119/19869,3.21908008355236e-06,3.21460913899187e-05,2.03780946809674e-05,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/TCEA1/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/ZNFX1/MYO6/USP22/POLR3K/TRRAP,32
CC,GO:0017101,aminoacyl-tRNA synthetase multienzyme complex,8/2294,11/19869,3.73003044577494e-06,3.63604631858221e-05,2.30496750742419e-05,EEF1E1/EPRS1/IARS1/QARS1/MARS1/AIMP2/KARS1/LARS1,8
CC,GO:0016607,nuclear speck,80/2294,419/19869,3.74224516794275e-06,3.63604631858221e-05,2.30496750742419e-05,CBX4/RFXAP/INPPL1/RNF113A/PRPF4/PRPF3/PPIH/OIP5/GCAT/BCAS2/PRPF6/LMNA/NR3C1/NPM1/SNRPA1/DDX5/WT1/BRD2/APEX1/CDC25C/PPP1CC/NAMPT/MAPK9/CDC34/YLPM1/ELL/BASP1/U2AF1/SRSF11/MEF2C/PRPF4B/DGKZ/DYRK1A/GTF2H2/IL16/TRIP12/WTAP/SF3A1/SURF2/IFI16/TIMM50/FAM76B/HP1BP3/SFMBT2/ARHGAP18/FNBP4/THOC2/NOC3L/CACTIN/GATAD2B/GTF2H4/DDX17/THOC1/THOC3/EP400/FYTTD1/ERBIN/CCNL2/SRPK1/C12orf57/SRSF8/REXO4/DHX36/ZNF106/PNN/NRDE2/TOPORS/SMC4/DNAJC11/ABITRAM/CWC25/USP36/MORF4L1/DACH1/BAZ2A/HECTD1/PACSIN2/POMP/AK6/RBM19,80
CC,GO:0042581,specific granule,39/2294,160/19869,4.08111817341029e-06,3.912431955576e-05,2.48017427240233e-05,ADAM10/SLC27A2/SCAMP1/TOM1/STK10/LRG1/CTSD/ITGAM/CYBA/VCL/CD53/NFKB1/ITGAL/HMOX2/CHI3L1/ANXA11/RAP2B/LYZ/RAP1A/PLAUR/CD47/PTPRJ/SPTAN1/STXBP2/ANO6/HGSNAT/CYFIP1/ARMC8/MCEMP1/CANT1/DOCK2/GGH/TMBIM1/ERP44/VAMP8/AP1M1/NIT2/TMEM30A/CTSZ,39
CC,GO:0000428,DNA-directed RNA polymerase complex,31/2294,115/19869,4.31220571366557e-06,4.07957356332309e-05,2.58612891138115e-05,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/TCEA1/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/MYO6/USP22/POLR3K/TRRAP,31
CC,GO:1904949,ATPase complex,27/2294,94/19869,4.83353772257869e-06,4.51339431497932e-05,2.86113716182717e-05,ARID1A/VPS4B/MTA2/ACTL6A/RB1/DEK/SMARCA2/CSNK2A1/RBBP7/ARID2/PBRM1/SMARCC2/GATAD2B/SMARCD2/SMARCD1/EP400/RSF1/MYBBP1A/BCL11A/ACTR8/ACTR5/BRD7/DDX21/MBD2/RUVBL2/RUVBL1/TRRAP,27
CC,GO:0070603,SWI/SNF superfamily-type complex,26/2294,90/19869,6.41344169213055e-06,5.84850884038495e-05,3.70749480694925e-05,ARID1A/MTA2/ACTL6A/RB1/DEK/SMARCA2/CSNK2A1/RBBP7/ARID2/PBRM1/SMARCC2/GATAD2B/SMARCD2/SMARCD1/EP400/RSF1/MYBBP1A/BCL11A/ACTR8/ACTR5/BRD7/DDX21/MBD2/RUVBL2/RUVBL1/TRRAP,26
CC,GO:0030140,trans-Golgi network transport vesicle,15/2294,37/19869,6.42603892058987e-06,5.84850884038495e-05,3.70749480694925e-05,TGOLN2/AP1G1/AP2A1/CLTA/CLTB/IGF2R/RAB13/NCALD/AP1S1/CLTC/AP1B1/NRGN/AP1M1/GOPC/SPG21,15
CC,GO:0055029,nuclear DNA-directed RNA polymerase complex,30/2294,112/19869,7.02787677871887e-06,6.31630425487358e-05,4.0040403226122e-05,POLR3A/POLR1C/POLR3G/POLR1G/POLR1A/POLR3D/POLR1D/ERCC2/POLR2E/TCEA1/PRIM1/CDK7/POLR2H/GTF2B/GTF2H2/GTF2H3/POLR1F/GTF2H4/MMS19/POLR3C/POLR1E/POLR3F/POLR1B/POLR3E/POLR3B/POLR1H/MYO6/USP22/POLR3K/TRRAP,30
CC,GO:0005769,early endosome,78/2294,414/19869,8.17261628598395e-06,7.25445816002773e-05,4.59875614273041e-05,HGS/RAB29/STX7/AP1G1/SNX3/TOM1/DNAJC13/STAM2/FLOT1/STAMBP/CD4/HLA-B/APOE/APOC2/TFRC/ANXA1/ANXA2/HLA-C/HSPD1/IGF2R/PTPN1/MAPK3/PML/SERPINB1/CORO1A/PHB1/MAP2K2/USP8/HTT/NUMB/RAB5C/RAB5B/ATP6V0D1/AP1S1/ARF6/RAP1A/MAP2K1/AP1B1/WASHC5/PICALM/SNX1/RAB31/SLC39A14/MLC1/EEA1/GRIPAP1/CCDC93/LDLRAP1/FKBP15/WDFY4/ZFYVE16/MON2/WDFY1/ATP11C/DTX3L/HPS3/ITCH/ANKRD27/TSG101/PI4K2A/VAMP8/AP1M1/UBXN6/VPS11/TMEM30A/EHD2/VTI1B/LNPEP/SNX12/PACSIN2/TBC1D2B/NEU3/ATP11B/WASHC3/CHMP3/MYO5A/SNX8/WASF2,78
CC,GO:0030863,cortical cytoskeleton,29/2294,108/19869,9.42399215432097e-06,8.21305089719751e-05,5.20642857548719e-05,ACTN4/WDR1/FLOT1/PRKCB/GSN/SLC2A1/EPB41/ACTN1/HCLS1/CAPN2/CORO1A/RDX/MYH9/UTRN/IQGAP1/CAPZA2/CAPZB/TPM4/SPTBN1/CAP1/MYO1E/SPTAN1/FLOT2/PLS1/LASP1/NUMA1/MAEA/CLASP1/PDLIM2,29
CC,GO:0005777,peroxisome,35/2294,142/19869,9.59521940701796e-06,8.21305089719751e-05,5.20642857548719e-05,VWA8/DNM1L/SLC27A2/GNPAT/IDH1/HMGCR/CAT/VIM/IMPDH2/SCP2/PRDX5/ACSL1/HMGCL/MAP2K2/PEX19/IDH2/PEX5/ALDH3A2/HSD17B4/MVK/EHHADH/ATM/IDI1/ACOX1/PMVK/TYSND1/HSDL2/MAVS/STING1/FAR1/FAR2/TTC1/DHRS4/PXMP2/MYO5A,35
CC,GO:0042579,microbody,35/2294,142/19869,9.59521940701796e-06,8.21305089719751e-05,5.20642857548719e-05,VWA8/DNM1L/SLC27A2/GNPAT/IDH1/HMGCR/CAT/VIM/IMPDH2/SCP2/PRDX5/ACSL1/HMGCL/MAP2K2/PEX19/IDH2/PEX5/ALDH3A2/HSD17B4/MVK/EHHADH/ATM/IDI1/ACOX1/PMVK/TYSND1/HSDL2/MAVS/STING1/FAR1/FAR2/TTC1/DHRS4/PXMP2/MYO5A,35
CC,GO:0030125,clathrin vesicle coat,13/2294,30/19869,1.11723972928316e-05,9.450533710054e-05,5.99089539045953e-05,AP1G1/AP2A1/CLTA/CLTB/AP2S1/NCALD/AP1S1/AP2B1/CLTC/AP1B1/AP2M1/AP1M1/EPN1,13
CC,GO:0030427,site of polarized growth,40/2294,173/19869,1.21160634012199e-05,0.000101295925412524,6.4213653032169e-05,SHTN1/ARPC5/EXOC3/ZPR1/FRYL/HSP90AB1/ITGA4/HCLS1/FLNA/CBL/CFL1/PAFAH1B1/IQGAP1/DNM2/COPA/BASP1/ARHGAP4/FKBP4/FMR1/KLC1/EPS8/TUBB3/DCTN2/DPYSL3/PTK2B/FKBP15/CYFIP1/ABI1/EXOC6/USP9X/EXOC4/SIGMAR1/PI4K2A/KATNB1/ABITRAM/COPG2/NDRG2/EXOC7/MYO5A/TRPV2,40
CC,GO:0030118,clathrin coat,16/2294,44/19869,1.64837675113472e-05,0.00013622791770872,8.63577898658603e-05,AP1G1/AP2A1/CLTA/CLTB/IGF2R/AP2S1/NCALD/AP1S1/AP2B1/CLTC/AP1B1/PICALM/AP2M1/SCLT1/AP1M1/EPN1,16
CC,GO:0030139,endocytic vesicle,66/2294,343/19869,1.983887779453e-05,0.000162092649253035,0.000102753996232434,MYO1C/HGS/STX7/TAPBP/TGOLN2/SNX3/TLR2/SRGAP2/STAM2/AP2A1/CD4/HLA-B/APOE/TFRC/CD74/MPO/GSN/CTSL/LYN/VIM/CLTA/CLTB/HLA-C/IGF2R/CYBA/NCF1/HSP90B1/ITGB5/CTSS/CALR/CORO1A/ARRB2/KIF5B/SYK/DNM2/ANXA11/RAB5C/RAB13/AP2S1/RAB5B/ATP6V0D1/ARF6/AP2B1/HBB/CLTC/MYO1E/TCIRG1/PICALM/RAB31/SCARB2/FLOT2/NCF4/RAB11B/LDLRAP1/RAB11FIP1/PIP4P2/SCARB1/HSPH1/AP2M1/VAMP8/UNC93B1/VPS11/TLR9/EHD2/MYO6/HYOU1,66
CC,GO:0030864,cortical actin cytoskeleton,23/2294,80/19869,2.34461154572603e-05,0.000187514428504363,0.000118869405669261,ACTN4/WDR1/FLOT1/PRKCB/GSN/SLC2A1/ACTN1/HCLS1/CAPN2/CORO1A/RDX/MYH9/UTRN/IQGAP1/SPTBN1/CAP1/MYO1E/SPTAN1/FLOT2/PLS1/LASP1/MAEA/PDLIM2,23
CC,GO:0030126,COPI vesicle coat,8/2294,13/19869,2.34719034289188e-05,0.000187514428504363,0.000118869405669261,COPE/COPB2/ARCN1/COPB1/COPA/COPG2/TMED3/COPG1,8
CC,GO:0012510,trans-Golgi network transport vesicle membrane,10/2294,20/19869,2.54581997970824e-05,0.000201147754440684,0.000127511862488568,AP1G1/AP2A1/CLTA/CLTB/NCALD/AP1S1/CLTC/AP1B1/NRGN/AP1M1,10
CC,GO:1990204,oxidoreductase complex,31/2294,125/19869,2.65957584445453e-05,0.00020785163393074,0.00013176159503991,PDHX/BCKDK/UQCRQ/NDUFB3/IDH3B/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/LDHA/CYB5R3/CAT/P4HB/DBT/BCKDHA/CYBA/P4HA1/NCF1/NDUFS1/RRM2/UQCRC1/ETFB/GPD2/NDUFV1/NDUFA6/NCF4/PDK1/NDUFA11/GPD1L/NDUFB9,31
CC,GO:0001891,phagocytic cup,12/2294,28/19869,2.79436178882203e-05,0.000216037217866993,0.000136950611721555,MYO1G/PIP5K1C/ANXA1/CORO1A/ARHGAP25/DNM2/AIF1/RAB31/TRIP10/ARHGAP12/BIN2/SH3BP1,12
CC,GO:0030665,clathrin-coated vesicle membrane,32/2294,132/19869,3.23607106116763e-05,0.000247525009891439,0.000156911396358968,TGOLN2/AP1G1/HIP1R/AP2A1/CD4/APOE/TFRC/CD74/CLTA/CLTB/HSPA8/IGF2R/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/AP2S1/ATP6V0D1/NCALD/AP1S1/AP2B1/CLTC/AP1B1/SCARB2/ATP6V1F/LDLRAP1/NRGN/AP2M1/VAMP8/AP1M1/MYO6/EPN1,32
CC,GO:0030132,clathrin coat of coated pit,8/2294,14/19869,4.92045583367896e-05,0.000372400815201597,0.000236072839444099,AP2A1/CLTA/CLTB/AP2S1/AP2B1/CLTC/PICALM/AP2M1,8
CC,GO:0090543,Flemming body,13/2294,34/19869,5.54505806234246e-05,0.000415301744460857,0.000263268655810777,VPS4B/CELF2/CAPG/ARF6/IL16/EXOC6/PDCD6IP/EXOC4/CHAMP1/EXOC2/AGAP2/TSG101/EXOC7,13
CC,GO:0031968,organelle outer membrane,48/2294,235/19869,5.64041073301344e-05,0.000418088177014089,0.000265035034985873,MIEF1/DNM1L/OPA1/NIPSNAP2/TOMM70/TOMM40/CYB5R3/ASS1/ENO1/CNP/HK1/VDAC1/GK/ACSL1/PPP1CC/HSPA9/LRPPRC/TUFM/EMD/CPT1A/HK2/HADHB/NUTF2/CASP8/PLEC/RETSAT/VPS13C/MAVS/STING1/RHOT1/SLC44A1/RTN4IP1/AKAP1/MTERF3/PGAM5/PHB2/SIGMAR1/MSTO1/HINT2/QTRT1/QTRT2/AGPAT5/DNAJC11/MARCHF5/ZNFX1/DHCR7/TRAF3IP3/SH3GLB1,48
CC,GO:0061695,transferase complex, transferring phosphorus-containing groups,57/2294,295/19869,6.28124154812753e-05,0.000460838027867724,0.000292135079520862,POLRMT/POLR3A/POLR1C/POLR3G/POLR1G/CCNT1/CCNB2/POLR1A/POLR3D/INSR/POLR1D/PRKAR1A/PRKAR2A/CCNB1/ERCC2/POLR2E/CCNA2/TCEA1/CCND3/PRKAR2B/CKS2/CDKN1A/PRIM1/CDK7/POLR2H/CDKN2D/PRPS1/CSNK2B/CSNK2A1/GTF2B/GTF2H2/GTF2H3/PRPSAP1/POLR1F/STING1/GTF2H4/PHKB/CCNL2/MMS19/POLR3C/POLR1E/POLR3F/AZI2/POLR1B/POLD4/POLR3E/POLR3B/POLR1H/BCCIP/ZNFX1/TBK1/POLG2/MYO6/USP22/POLR3K/TRRAP/LAS1L,57
CC,GO:0030130,clathrin coat of trans-Golgi network vesicle,9/2294,18/19869,6.56721665099378e-05,0.000476952401218639,0.000302350325346125,AP1G1/AP2A1/CLTA/CLTB/NCALD/AP1S1/CLTC/AP1B1/AP1M1,9
CC,GO:0030426,growth cone,37/2294,167/19869,6.69424203198752e-05,0.000481316002099902,0.000305116505247431,SHTN1/ARPC5/EXOC3/ZPR1/HSP90AB1/ITGA4/FLNA/CBL/CFL1/PAFAH1B1/IQGAP1/DNM2/COPA/BASP1/ARHGAP4/FKBP4/FMR1/KLC1/EPS8/TUBB3/DCTN2/DPYSL3/PTK2B/FKBP15/CYFIP1/ABI1/EXOC6/USP9X/EXOC4/SIGMAR1/KATNB1/ABITRAM/COPG2/NDRG2/EXOC7/MYO5A/TRPV2,37
CC,GO:0019867,outer membrane,48/2294,237/19869,7.03176892917005e-05,0.000500578401987452,0.000317327352405485,MIEF1/DNM1L/OPA1/NIPSNAP2/TOMM70/TOMM40/CYB5R3/ASS1/ENO1/CNP/HK1/VDAC1/GK/ACSL1/PPP1CC/HSPA9/LRPPRC/TUFM/EMD/CPT1A/HK2/HADHB/NUTF2/CASP8/PLEC/RETSAT/VPS13C/MAVS/STING1/RHOT1/SLC44A1/RTN4IP1/AKAP1/MTERF3/PGAM5/PHB2/SIGMAR1/MSTO1/HINT2/QTRT1/QTRT2/AGPAT5/DNAJC11/MARCHF5/ZNFX1/DHCR7/TRAF3IP3/SH3GLB1,48
CC,GO:0000781,chromosome, telomeric region,37/2294,168/19869,7.64507631933143e-05,0.000538902928784245,0.000341622089398402,SMCHD1/MEN1/CHEK1/RECQL4/MTA2/CHEK2/SSB/ERCC1/PARP1/XRCC1/SP100/APEX1/PML/MCM4/PPP1CC/CBX5/DNA2/BLM/PURA/ATM/ATR/RBBP7/LRIF1/THOC2/NSMCE1/GATAD2B/RAD50/UPF1/ACD/RAD51AP1/PINX1/THOC1/THOC3/NAT10/DHX36/POT1/TELO2,37
CC,GO:0001650,fibrillar center,33/2294,145/19869,9.36979974739832e-05,0.000654066603726155,0.000414626805377974,NOP56/POLR1C/POLR1G/TIMM44/URB1/USO1/NFIC/TOP1/FBL/EEF1D/CDK7/MLLT1/ACACA/TCOF1/NOLC1/WDR43/HERC4/CCDC137/RPAIN/STAG2/UTP15/UTP4/IMP4/FAM111A/MRI1/POLR1E/HEATR1/POLR1B/PRMT7/NUFIP1/EIF3L/NOP58/TIMM13,33
CC,GO:0000922,spindle pole,37/2294,172/19869,0.000127951361821408,0.00088458681874608,0.000560758498670745,WDR62/RGS14/VPS4B/KATNA1/NPM1/CCNB1/CENPF/EMD/PLK1/YPEL5/DCTN1/SMC1A/NUMA1/SPOUT1/CEP85/STAG2/POC1A/NEK7/STAG1/RMDN1/SPDL1/AURKB/SPAG5/CDC6/KATNB1/CEP44/AAAS/TOPORS/BCCIP/SPAST/TUBGCP4/TPX2/SMC3/SBDS/CTDP1/TACC3/DYNC1LI1,37
CC,GO:0031965,nuclear membrane,57/2294,305/19869,0.000159942152775454,0.00109522293186239,0.000694285234604226,SDCBP/ANKRD17/NUP155/LMNA/GAPDH/ENO1/ANXA4/ALOX5AP/LMNB1/NUDT1/LRPPRC/PAFAH1B1/RANGAP1/GNAQ/EMD/NUTF2/LMNB2/SLC29A2/LBR/WTAP/GLE1/RRP12/TOR1AIP1/RETSAT/CENPV/NRM/DHX37/NUP93/CNEP1R1/LEMD2/ATP2A3/ERBIN/DNAJC2/P2RX4/SIGMAR1/NDC1/NOC4L/GTPBP4/OSBPL8/TMX4/AAAS/TXLNG/DTL/VAPA/SENP1/DHCR7/SPAST/SUN2/MYO6/WDR3/ATP11B/ZBTB1/LEMD3/MRPS23/UTP18/CEPT1/SLC30A1,57
CC,GO:0101031,chaperone complex,14/2294,42/19869,0.000163724596047843,0.00111054702413584,0.000703999504356663,URI1/PSMG1/BAG2/BAG3/HSP90AB1/HSPA8/CCT8/PSMG2/RPAP3/SDF2L1/DNAAF2/DNAJB11/RUVBL2/RUVBL1,14
CC,GO:0005884,actin filament,27/2294,114/19869,0.000195943961622428,0.00131667017202361,0.00083466537513538,MYO1C/GAS7/ANXA1/TPM3/YES1/ACTN1/HCLS1/CORO1A/IQGAP1/SMTN/AIF1/TPM4/TWF1/MYO9B/DPYSL3/PLS1/SPECC1L/EHBP1L1/DNAJA3/PDLIM5/PDLIM2/CORO1B/PSTPIP2/DUSP22/DIAPH3/MYO6/MYO5A,27
CC,GO:0045335,phagocytic vesicle,31/2294,139/19869,0.000221677925040173,0.00147580026022115,0.00093554134056915,MYO1C/HGS/TAPBP/SNX3/TLR2/SRGAP2/HLA-B/MPO/GSN/VIM/HLA-C/CYBA/NCF1/ITGB5/CTSS/CALR/CORO1A/KIF5B/SYK/DNM2/ANXA11/ATP6V0D1/TCIRG1/RAB31/NCF4/RAB11B/RAB11FIP1/PIP4P2/VAMP8/UNC93B1/TLR9,31
CC,GO:0036019,endolysosome,11/2294,29/19869,0.000225166371819213,0.00148527175539463,0.000941545523879471,AP2A1/CTSL/CTSB/CLTA/CTSS/AP2S1/AP2B1/CLTC/PRKCD/AP2M1/TLR9,11
CC,GO:0005778,peroxisomal membrane,18/2294,64/19869,0.000238085048965816,0.0015421905424002,0.000977627560001881,SLC27A2/GNPAT/HMGCR/CAT/IMPDH2/ACSL1/MAP2K2/PEX19/PEX5/ALDH3A2/HSD17B4/ACOX1/MAVS/FAR1/FAR2/TTC1/DHRS4/PXMP2,18
CC,GO:0031903,microbody membrane,18/2294,64/19869,0.000238085048965816,0.0015421905424002,0.000977627560001881,SLC27A2/GNPAT/HMGCR/CAT/IMPDH2/ACSL1/MAP2K2/PEX19/PEX5/ALDH3A2/HSD17B4/ACOX1/MAVS/FAR1/FAR2/TTC1/DHRS4/PXMP2,18
CC,GO:0000228,nuclear chromosome,48/2294,249/19869,0.000242334305613056,0.00155569969406953,0.000986191300098246,SMCHD1/CHD1/CHEK1/OGT/RAD1/BRD4/CDC45/SMC2/ACTL6A/PARP1/TOP1/TOP2A/MCM4/MLH1/LRPPRC/PRIM1/PLK1/BLM/CSNK2A1/SMC1A/NCAPH/NCAPD2/RRS1/RBBP7/LRIF1/FIGNL1/PBRM1/CARM1/SMC1B/RAD50/PINX1/TONSL/EP400/MUS81/NIFK/NOL6/ACTR8/ACTR5/POLD4/INCENP/SMC4/MORF4L1/ADD3/NUFIP1/SMC3/RUVBL2/RUVBL1/TRRAP,48
CC,GO:0001931,uropod,7/2294,13/19869,0.000246885806293232,0.00155711311162135,0.00098708729570609,PIP5K1C/FLOT1/ICAM2/MSN/MYH9/SELPLG/FLOT2,7
CC,GO:0031254,cell trailing edge,7/2294,13/19869,0.000246885806293232,0.00155711311162135,0.00098708729570609,PIP5K1C/FLOT1/ICAM2/MSN/MYH9/SELPLG/FLOT2,7
CC,GO:0035770,ribonucleoprotein granule,50/2294,265/19869,0.000310127098213941,0.00193896855318108,0.00122915362495777,ZC3H12D/MCRIP1/IGF2BP3/ROCK2/CSDE1/STAU1/EIF2S1/CTSG/TOP1/PABPC1/NCL/SERPINB1/RPL28/IQGAP1/EIF3B/YBX1/RPL6/EIF4G1/FMR1/NSUN2/GRSF1/PABPC4/ROCK1/SQSTM1/TRIM25/CAPRIN1/FASTKD3/PAN2/RPUSD3/LARP1/LARP4/NUFIP2/XRN1/OGFOD1/TDRD7/ZFAND1/UPF1/TBRG4/DCPS/RPUSD4/MCRIP2/DHX36/MOV10/DDX19A/ZNFX1/APOBEC3B/TNRC6B/CARHSP1/PRRC2C/IGF2BP2,50
CC,GO:0022627,cytosolic small ribosomal subunit,14/2294,45/19869,0.000370174442483771,0.00228780040545117,0.00145028559484717,RPS17/RPSA/RPS3/RPS19/RPS3A/RPS7/RPS15A/RPS14/RPS18/RPS29/RPS11/RPS15/RPS28/EIF2A,14
CC,GO:0005741,mitochondrial outer membrane,41/2294,207/19869,0.000372284627868967,0.00228780040545117,0.00145028559484717,MIEF1/DNM1L/OPA1/NIPSNAP2/TOMM70/TOMM40/CYB5R3/ASS1/CNP/HK1/VDAC1/GK/ACSL1/PPP1CC/HSPA9/TUFM/CPT1A/HK2/HADHB/CASP8/PLEC/VPS13C/MAVS/STING1/RHOT1/SLC44A1/RTN4IP1/AKAP1/MTERF3/PGAM5/PHB2/MSTO1/HINT2/QTRT1/QTRT2/AGPAT5/DNAJC11/MARCHF5/ZNFX1/TRAF3IP3/SH3GLB1,41
CC,GO:0000792,heterochromatin,20/2294,78/19869,0.000425589611145143,0.00259321127468947,0.00164389207516367,RRP8/H1-4/H1-5/UBA1/DNMT1/PML/CBX5/MECP2/TOP2B/CENPC/IKZF1/RRP1B/PHC2/UHRF1/TNKS1BP1/INCENP/MBD2/BAZ2A/TASOR/DNMT3A,20
CC,GO:0030137,COPI-coated vesicle,9/2294,22/19869,0.000436485110362497,0.00263725037269441,0.0016718094010346,COPE/COPB2/ARCN1/COPB1/COPA/PACS1/COPG2/TMED3/COPG1,9
CC,GO:0016586,RSC-type complex,7/2294,14/19869,0.000444567054249675,0.00266369760004597,0.00168857486394833,ACTL6A/ARID2/PBRM1/SMARCC2/SMARCD2/SMARCD1/BRD7,7
CC,GO:0030663,COPI-coated vesicle membrane,8/2294,18/19869,0.000467940923530289,0.00278057457866345,0.00176266567976177,COPE/COPB2/ARCN1/COPB1/COPA/COPG2/TMED3/COPG1,8
CC,GO:0098800,inner mitochondrial membrane protein complex,33/2294,158/19869,0.000504931997645374,0.00297578775661495,0.00188641548732051,COX7A2L/TIMM23/UQCRQ/TIMM44/NDUFB3/NDUFS6/NDUFB4/NDUFB8/NDUFA7/NDUFA10/MPC2/COX5B/COX4I1/COX7C/NDUFS1/UQCRC1/PHB1/HSPA9/NDUFV1/ATP5MJ/NDUFA6/TIMM50/NDUFA11/MICU2/MCU/GRPEL2/CHCHD10/PHB2/MICU1/GRPEL1/DNAJC11/DNAJC15/NDUFB9,33
